,stim_color,stimPosit,correction,respPosit,RT,congruency,nblock,hand,trial_index,postError,error_outlier,block1,block2,block3,block4,block5,block6,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr
825,green,1,1,1,469.8,0,6,1,826,0,0,0,0,0,0,0,1,0.5683840702880263,0.8212965403664054,0.17870345963359463,0.4316159297119736,0.5683840702880263,0.0,0.0,-0.4316159297119736,0.4316159297119737
826,red,0,1,0,362.8,0,6,0,827,0,0,0,0,0,0,0,1,0.7215366529888234,0.7215366529888234,0.27846334701117664,0.2943709473364592,0.7056290526635407,0.2784633470111766,-0.27846334701117664,0.0,0.0
827,green,1,1,1,425.8,0,6,1,828,0,0,0,0,0,0,0,1,0.6417829523853362,0.810082266164591,0.18991773383540908,0.3582170476146638,0.6417829523853362,0.0,0.0,-0.3582170476146638,0.3582170476146638
828,red,0,1,0,400.7,0,6,0,829,0,0,0,0,0,0,0,1,0.7138043170927203,0.7138043170927203,0.2861956829072797,0.2443113990921656,0.7556886009078344,0.2861956829072797,-0.2861956829072797,0.0,0.0
829,green,1,1,1,429.7,0,6,1,830,0,0,0,0,0,0,0,1,0.6762994297664071,0.8048086539409214,0.19519134605907865,0.32370057023359294,0.6762994297664071,0.0,0.0,-0.32370057023359294,0.3237005702335929
830,red,0,1,0,363.0,0,6,0,831,0,0,0,0,0,0,0,1,0.7101681173382494,0.7101681173382494,0.2898318826617507,0.2207704511198243,0.7792295488801757,0.28983188266175064,-0.2898318826617507,0.0,0.0
831,green,1,1,1,391.7,0,6,1,832,0,0,0,0,0,0,0,1,0.6925311103690962,0.8023286908701828,0.19767130912981729,0.3074688896309038,0.6925311103690962,0.0,0.0,-0.3074688896309038,0.3074688896309038
832,red,0,1,0,388.7,0,6,0,833,0,0,0,0,0,0,0,1,0.708458162050213,0.708458162050213,0.29154183794978705,0.20970011087759788,0.7902998891224021,0.29154183794978705,-0.29154183794978705,0.0,0.0
833,green,1,1,1,473.7,0,6,1,834,0,0,0,0,0,0,0,1,0.700164202595715,0.8011624661704174,0.19883753382958258,0.299835797404285,0.700164202595715,0.0,0.0,-0.299835797404285,0.299835797404285
834,red,0,1,0,372.6,0,6,0,835,0,0,0,0,0,0,0,1,0.7076540403614943,0.7076540403614943,0.29234595963850574,0.2044941848790932,0.7955058151209068,0.29234595963850574,-0.29234595963850574,0.0,0.0
835,green,1,1,1,369.6,0,6,1,836,0,0,0,0,0,0,0,1,0.7037537321315793,0.8006140386287374,0.1993859613712627,0.2962462678684207,0.7037537321315793,0.0,0.0,-0.2962462678684207,0.2962462678684207
836,green,0,1,1,494.6,1,6,1,837,0,0,0,0,0,0,0,1,0.2927241050173889,0.7072758949826111,0.2927241050173889,0.2020460518579841,0.7979539481420159,-0.7072758949826111,0.7072758949826111,0.0,0.0
837,green,0,1,1,549.6,1,6,1,838,0,0,0,0,0,0,0,1,0.5176232828727835,0.4823767171272165,0.5176232828727835,0.2945582596659376,0.7054417403340624,-0.4823767171272165,0.4823767171272165,0.0,0.0
838,red,1,1,0,378.6,1,6,0,839,0,0,0,0,0,0,0,1,0.3583462010331502,0.32899084908323,0.6710091509167699,0.3583462010331502,0.6416537989668498,0.0,0.0,0.6416537989668498,-0.6416537989668498
839,red,0,1,0,393.6,0,6,0,840,0,0,0,0,0,0,0,1,0.3820877595464983,0.3820877595464983,0.6179122404535017,0.5623789029520854,0.43762109704791463,0.6179122404535017,-0.6179122404535017,0.0,0.0
840,red,1,1,0,448.6,1,6,0,841,0,0,0,0,0,0,0,1,0.5430107755326598,0.578571134493405,0.4214288655065949,0.5430107755326598,0.4569892244673402,0.0,0.0,0.45698922446734025,-0.4569892244673402
841,red,1,1,0,445.6,1,6,0,842,0,0,0,0,0,0,0,1,0.6883239434216998,0.5541754546667494,0.4458245453332505,0.6883239434216998,0.3116760565783002,0.0,0.0,0.3116760565783002,-0.3116760565783002
842,green,1,1,1,628.7,0,6,1,843,0,0,0,0,0,0,0,1,0.2125694853252328,0.5373544292986552,0.46264557070134477,0.7874305146747672,0.2125694853252328,0.0,0.0,-0.7874305146747672,0.7874305146747672
843,red,1,1,0,427.5,1,6,0,844,0,0,0,0,0,0,0,1,0.5370438174539333,0.5257561915596555,0.4742438084403445,0.5370438174539333,0.46295618254606674,0.0,0.0,0.46295618254606674,-0.46295618254606674
844,red,0,1,0,618.4,0,6,0,845,0,0,0,0,0,0,0,1,0.5177591095918992,0.5177591095918992,0.4822408904081008,0.6842543552034803,0.3157456447965196,0.4822408904081008,-0.4822408904081008,0.0,0.0
845,red,0,1,0,527.4,0,6,0,846,0,0,0,0,0,0,0,1,0.6711017875347149,0.6711017875347149,0.32889821246528506,0.6270449196366785,0.3729550803633214,0.32889821246528506,-0.32889821246528506,0.0,0.0
846,green,0,1,1,534.4,1,6,1,847,0,0,0,0,0,0,0,1,0.22431535009674627,0.7756846499032537,0.22431535009674627,0.5875985351210045,0.4124014648789955,-0.7756846499032537,0.7756846499032537,0.0,0.0
847,red,1,1,0,493.4,1,6,0,848,0,0,0,0,0,0,0,1,0.5603999229350567,0.5290328959330716,0.4709671040669284,0.5603999229350567,0.43960007706494325,0.0,0.0,0.4396000770649433,-0.43960007706494325
848,green,0,1,1,458.3,1,6,1,849,0,0,0,0,0,0,0,1,0.4799815753252411,0.5200184246747588,0.4799815753252411,0.7001836998436484,0.2998163001563515,-0.5200184246747588,0.5200184246747589,0.0,0.0
849,red,1,1,0,689.5,1,6,0,850,0,0,0,0,0,0,0,1,0.6380283360527529,0.35466326835080964,0.6453367316491903,0.6380283360527529,0.361971663947247,0.0,0.0,0.3619716639472471,-0.361971663947247
850,red,1,1,0,514.3,1,6,0,851,0,0,0,0,0,0,0,1,0.7531278752936407,0.3997891074420577,0.6002108925579422,0.7531278752936407,0.24687212470635927,0.0,0.0,0.24687212470635933,-0.24687212470635927
851,red,1,1,0,471.4,1,6,0,852,0,0,0,0,0,0,0,1,0.8316281299689957,0.4309037510799466,0.5690962489200533,0.8316281299689957,0.16837187003100423,0.0,0.0,0.1683718700310043,-0.16837187003100423
852,green,0,1,1,418.3,1,6,1,853,0,0,0,0,0,0,0,1,0.5476424417840751,0.4523575582159248,0.5476424417840751,0.885166919305057,0.11483308069494297,-0.4523575582159248,0.45235755821592494,0.0,0.0
853,red,1,1,0,561.2,1,6,0,854,0,0,0,0,0,0,0,1,0.765575813693948,0.30851716486852176,0.6914828351314781,0.765575813693948,0.2344241863060519,0.0,0.0,0.234424186306052,-0.2344241863060519
854,green,0,1,1,390.3,1,6,1,855,0,0,0,0,0,0,0,1,0.6320290170303801,0.36797098296961983,0.6320290170303801,0.8401178801543738,0.15988211984562611,-0.36797098296961983,0.36797098296961994,0.0,0.0
855,green,0,1,1,403.2,1,6,1,856,0,0,0,0,0,0,0,1,0.74903621624582,0.25096378375417994,0.74903621624582,0.7345141242576919,0.26548587574230803,-0.25096378375417994,0.25096378375418005,0.0,0.0
856,green,0,1,1,434.2,1,6,1,857,0,0,0,0,0,0,0,1,0.8288375342861891,0.17116246571381075,0.8288375342861891,0.6616994509415088,0.33830054905849105,-0.17116246571381075,0.17116246571381089,0.0,0.0
857,green,0,1,1,447.2,1,6,1,858,0,0,0,0,0,0,0,1,0.8832636756149341,0.11673632438506573,0.8832636756149341,0.6114931244228794,0.3885068755771206,-0.11673632438506573,0.11673632438506587,0.0,0.0
