,stim_color,stimPosit,correction,respPosit,RT,congruency,nblock,hand,trial_index,postError,error_outlier,block1,block2,block3,block4,block5,block6,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr
16,red,1,1,0,553.5,1,1,0,17,0,0,1,0,0,0,0,0,0.499663145282574,0.5001117384116809,0.49988826158831895,0.499663145282574,0.5003368547174261,0.0,0.0,0.5003368547174261,-0.5003368547174261
17,red,1,1,0,456.5,1,1,0,18,0,0,1,0,0,0,0,0,0.499775564764601,0.5001117384116809,0.49988826158831895,0.499775564764601,0.5002244352353991,0.0,0.0,0.5002244352353991,-0.5002244352353991
18,green,1,1,1,427.2,0,1,1,19,0,0,1,0,0,0,0,0,0.5001120410126345,0.5001117384116809,0.49988826158831895,0.49988795898736554,0.5001120410126345,0.0,0.0,-0.49988795898736554,0.4998879589873655
19,red,0,1,0,484.4,0,1,0,20,0,0,1,0,0,0,0,0,0.5001117384116809,0.5001117384116809,0.49988826158831895,0.49977564036663824,0.5002243596333619,0.4998882615883191,-0.49988826158831895,0.0,0.0
20,red,0,1,0,401.4,0,1,0,21,0,0,1,0,0,0,0,0,0.5002240571003989,0.5002240571003989,0.499775942899601,0.49977564036663824,0.5002243596333619,0.49977594289960114,-0.499775942899601,0.0,0.0
21,red,0,1,0,510.4,0,1,0,22,0,0,1,0,0,0,0,0,0.5003363505525014,0.5003363505525014,0.49966364944749847,0.49977564036663824,0.5002243596333619,0.49966364944749864,-0.49966364944749847,0.0,0.0
22,green,1,1,1,365.4,0,1,1,23,0,0,1,0,0,0,0,0,0.5002243596333619,0.5004486187736588,0.4995513812263411,0.49977564036663824,0.5002243596333619,0.0,0.0,-0.49977564036663824,0.49977564036663813
23,red,0,1,0,378.4,0,1,0,24,0,0,1,0,0,0,0,0,0.5004486187736588,0.5004486187736588,0.4995513812263411,0.49966334698251114,0.500336653017489,0.49955138122634124,-0.4995513812263411,0.0,0.0
24,green,1,1,1,359.3,0,1,1,25,0,0,1,0,0,0,0,0,0.500336653017489,0.5005608617695402,0.4994391382304597,0.49966334698251114,0.500336653017489,0.0,0.0,-0.49966334698251114,0.499663346982511
25,green,1,1,1,508.3,0,1,1,26,0,0,1,0,0,0,0,0,0.5004489211706863,0.5005608617695402,0.4994391382304597,0.4995510788293139,0.5004489211706863,0.0,0.0,-0.4995510788293139,0.4995510788293137
26,green,1,1,1,449.3,0,1,1,27,0,0,1,0,0,0,0,0,0.5005611640986228,0.5005608617695402,0.4994391382304597,0.4994388359013774,0.5005611640986228,0.0,0.0,-0.4994388359013774,0.49943883590137716
27,red,0,1,0,518.1,0,1,0,28,0,0,1,0,0,0,0,0,0.5005608617695402,0.5005608617695402,0.4994391382304597,0.49932661819303387,0.5006733818069664,0.4994391382304598,-0.4994391382304597,0.0,0.0
28,red,0,1,0,395.3,0,1,0,29,0,0,1,0,0,0,0,0,0.5006730795458133,0.5006730795458133,0.4993269204541866,0.49932661819303387,0.5006733818069664,0.4993269204541867,-0.4993269204541866,0.0,0.0
29,green,1,1,1,338.3,0,1,1,30,0,0,1,0,0,0,0,0,0.5006733818069664,0.5007852721081447,0.4992147278918551,0.49932661819303387,0.5006733818069664,0.0,0.0,-0.49932661819303387,0.4993266181930336
30,green,1,1,1,369.0,0,1,1,31,0,0,1,0,0,0,0,0,0.5007855743013835,0.5007852721081447,0.4992147278918551,0.49921442569861674,0.5007855743013835,0.0,0.0,-0.49921442569861674,0.4992144256986165
31,red,0,1,0,454.0,0,1,0,32,0,0,1,0,0,0,0,0,0.5007852721081447,0.5007852721081447,0.4992147278918551,0.4991022584124608,0.5008977415875394,0.4992147278918553,-0.4992147278918551,0.0,0.0
32,green,1,1,1,403.3,0,1,1,33,0,0,1,0,0,0,0,0,0.5008977415875394,0.5008974394621998,0.4991025605378001,0.4991022584124608,0.5008977415875394,0.0,0.0,-0.4991022584124608,0.4991022584124606
